,Adjustment,Afternoon with the baker,Alfajores,Argentina Night,Art Tray,Bacon,Baguette,Bakewell,Bare Popcorn,Basket,Bowl Nic Pitt,Bread,Bread Pudding,Brioche and salami,Brownie,Cake,Caramel bites,Cherry me Dried fruit,Chicken Stew,Chicken sand,Chimichurri Oil,Chocolates,Christmas common,Coffee,Coffee granules ,Coke,Cookies,Crepes,Crisps,Drinking chocolate spoons ,Duck egg,Dulce de Leche,Eggs,Ella's Kitchen Pouches,Empanadas,Extra Salami or Feta,Fairy Doors,Farm House,Focaccia,Frittata,Fudge,Gift voucher,Gingerbread syrup,Granola,Hack the stack,Half slice Monster ,Hearty & Seasonal,Honey,Hot chocolate,Jam,Jammie Dodgers,Juice,Keeping It Local,Kids biscuit,Lemon and coconut,Medialuna,Mighty Protein,Mineral water,Mortimer,Muesli,Muffin,My-5 Fruit Shoot,Nomad bag,Olum & polenta,Panatone,Pastry,Pick and Mix Bowls,Pintxos,Polenta,Postcard,Raspberry shortbread sandwich,Raw bars,Salad,Sandwich,Scandinavian,Scone,Siblings,Smoothies,Soup,Spanish Brunch,Spread,Tacos/Fajita,Tartine,Tea,The BART,The Nomad,Tiffin,Toast,Truffles,Tshirt,Valentine's card,Vegan Feast,Vegan mincepie,Victorian Sponge
Hot chocolate,-0.0023715137213182703,-0.009854992297961336,0.0285279368224518,-0.00627638039527299,0.02818695081590218,-0.0023715137213182716,-0.014256908758589548,0.030680326837451623,0.011536551065429893,0.024937518270169844,-0.0033540000626441796,-0.03557898279220519,-0.0047437623589608536,-0.004108006527436534,0.06593544440357615,0.0577541832657492,-0.004108006527436503,0.01763075588332601,-0.013254011830902997,-0.002371513721318273,-0.0033540000626441804,0.04751331800048801,0.0034879062276496836,0.01501481122846806,-0.006276380395272984,-0.015809578232172303,0.06523284236767217,-0.0058104989093978165,0.021327086266921355,0.0276283132388293,0.002654602370972105,-0.008555917577886034,0.0002854695523906244,-0.009786090080321351,-0.00627638039527304,-0.003376390600797189,-0.0033540000626441804,-0.03049388821907564,-0.016111021660320392,-0.019887865281173468,-0.013542697889328428,-0.002371513721318268,-0.006328941794458888,0.0011732583885297983,-0.00335400006264418,0.009563509680385957,0.0008942697598852966,-0.005810498909397856,1.0,-0.016105734205915323,0.030353148985172985,0.014777253255860242,-0.009366748422386122,-0.008219834752756183,0.00956350968038596,0.02333297884435875,-0.007869485806163218,0.0003602363068276555,-0.005303961523901279,-0.006710079588048295,0.04153742257051521,0.01657476358924991,-0.006437460303928915,-0.00237151372131827,-0.005303961523901306,0.016522384773961032,0.0026546023709720966,-0.005810498909397828,-0.0023715137213182694,-0.007502872497279413,-0.0041080065274365545,-0.0023715137213182686,-0.015865950265514128,-0.0009125263897162222,-0.028123626427067755,0.07870263754052789,-0.003354000062644178,0.01998351978933393,-0.024891883826780647,-0.006309494343554353,-0.003354000062644178,-0.007869485806163229,-0.005178034226197681,0.0007378477641423229,-0.0023715137213182738,-0.004352693041984216,0.013415571621954695,0.03118535873779963,-0.011568599838381485,-0.002654752932701829,-0.007766497587109735,-7.392410117943144e-05,0.030067579730652595,0.0079579211850136
Jam,-0.0011828659123003609,-0.007690111520049413,-0.014385575469016422,-0.0031305390963843093,-0.0073056464644653575,-0.0011828659123003604,-0.014026484293071424,-0.007415294964341179,-0.00264551506929001,-0.002898166277344836,-0.001672911401815423,0.009352991757797767,0.03435392850177516,-0.002048995477079062,-0.01205232884991558,-0.0064063648321944855,-0.002048995477079066,-0.002048995477079056,-0.012739458900889903,-0.0011828659123003587,-0.001672911401815425,-0.0034159335227406337,0.040376890159785704,-0.04113706244114582,-0.003130539096384317,-0.01607227416608324,-0.011539377118091136,-0.0028981662773448404,-0.004428852975334693,-0.003210882689336264,0.017109186160001424,-0.004267528861569077,-0.0058788952182203535,0.03076648816260885,-0.003130539096384301,0.033899152775051906,-0.001672911401815423,-0.00045320063437290773,0.0001418690970630124,0.024290519813156993,0.17083226838476384,-0.0011828659123003609,0.014657942653252843,-0.006169350139188703,-0.0016729114018154345,-0.0028981662773448357,-0.011562088966818334,-0.0028981662773448274,-0.016105734205915323,1.0,-0.01325799364235678,-0.004188843870959321,0.009142898042721741,-0.004099897144332139,-0.002898166277344832,-0.011571346869183818,-0.003925149757205537,0.010262978733614135,-0.0026455150692900123,-0.0033468600000815954,-0.0040469820636584745,-0.005022886209635518,-0.003210882689336256,-0.0011828659123003641,-0.0026455150692900145,-0.002426971642241178,0.038318269464335156,-0.0028981662773448296,-0.001182865912300364,-0.0037422900156927285,-0.002048995477079061,-0.0011828659123003609,0.022189172334782355,-0.022702016310539367,0.010201464350322759,0.015412684742543504,-0.0016729114018154316,-0.0022684084931540774,-0.002374688940000221,0.0005282296628582647,0.05025168480068677,-0.003925149757205542,0.03409484038685736,-0.01829630653924094,-0.0011828659123003587,-0.0002549857284331863,-0.014179997803391728,-0.016986009663961552,-0.011199990098481523,-0.00542617929713414,-0.0038737811934937486,-0.004735132683523229,-0.008173295865274724,-0.003130539096384324
Jammie Dodgers,-0.001157530273169308,-0.007525398099598706,-0.0037094352451324474,-0.003063486518398181,0.00731042727225939,-0.0011575302731693083,-0.01372605299259074,0.012312352635061733,-0.0025888511529371136,-0.0028360908601897184,-0.0016370795470516102,0.007389950832071645,-0.0023154192572691044,-0.002005108330236282,-0.004979889180531088,0.04736049123411423,0.049363857463436224,-0.002005108330236281,0.0020507817326397217,-0.0011575302731693096,-0.0016370795470516098,0.022348792584079152,-0.003841077524884207,0.007448665660426926,-0.003063486518398183,-0.01572802437914384,0.010760662817411185,-0.002836090860189719,-0.0043339919944063,-0.003142109243197317,-0.004012082022226498,-0.004176123259214902,0.008510162633366038,-0.004776567566152234,-0.0030634865183981953,-0.006753354615861534,-0.0016370795470516104,-0.017834131590415903,-0.00786375180369643,-0.001417562329176666,-0.006819357251725185,-0.0011575302731693061,-0.0030891416137960696,-0.006037209693535299,-0.0016370795470516068,-0.0028360908601897205,-0.011314442204308387,0.03349288253938348,0.030353148985172985,-0.01325799364235678,1.0,0.07051725430716704,-0.009217167745134418,-0.004012082022226514,-0.0028360908601897205,-0.0040450741243433985,-0.0038410775248842277,-0.01319649288251507,-0.002588851152937093,-0.0032751740749885996,0.018049049690931834,0.01607225639864435,-0.003142109243197314,-0.001157530273169305,-0.0025888511529371123,-0.021511706195709208,-0.004012082022226508,-0.002836090860189717,-0.001157530273169306,-0.0036621344305369044,-0.00200510833023628,-0.0011575302731693061,-0.011100929248802367,-0.0036164352549892423,-0.013895301074521842,-0.002699706989221088,-0.0016370795470516078,0.028167646441053358,-0.02053088822903587,-0.002180709137852893,-0.0016370795470516087,-0.003841077524884204,-0.007789740509793987,0.015189482482936785,-0.0011575302731693096,-0.008304166203550789,0.06381512714532235,-0.015698314006890233,0.0091191765553429,-0.00530995672354991,-0.003790809217236392,0.017624652823563094,0.0468876016936408,-0.003063486518398193
Juice,-0.0019507686124407204,0.0019316427416563213,0.03694576479966277,-0.005162848422412159,0.05225394235839926,0.047502747730166515,-0.01220518972208901,0.08023296846199594,0.03987875619211399,-0.0047796218900954006,-0.002758945895827849,-0.0435530624301916,-0.003902141755095772,-0.00337917934920069,0.03934441213907416,0.05107641627527186,-0.0033791793492007095,-0.0033791793492006935,0.059689336488070205,-0.0019507686124407213,-0.002758945895827849,0.05149212026919293,-0.006473311020177196,0.05007203453876662,-0.00516284842241216,0.05254710513473446,0.09356527683590764,-0.004779621890095391,0.07205132420536202,0.024536046437824546,-0.006761502364916895,-0.007037958630191639,0.014090349837188421,0.0639750893844372,-0.005162848422412148,0.016097301474996457,-0.0027589458958278473,-0.025108498852875753,-0.007745034041235467,0.038937167108884285,-0.011605158980742254,-0.001950768612440718,0.006791945653737043,0.0342961899369665,-0.0027589458958278425,0.0356094342911294,0.0035202719068567977,-0.004779621890095379,0.014777253255860242,-0.004188843870959321,0.07051725430716704,1.0,-0.01553355618387282,-0.0067615023649169135,0.01541490620051697,-0.009113007079846443,0.008445190626513863,0.04173719704988134,-0.004362952476053268,-0.0055196023238977664,0.029713259589255175,0.015049417476907726,0.009620348151327805,-0.0019507686124407143,0.017757901858030455,-0.003729771493700704,0.050374962645427894,-0.004779621890095389,-0.0019507686124407154,-0.00617174087557096,-0.0033791793492007065,-0.0019507686124407195,0.026460183854536374,0.07520061413439758,-0.029212374796655904,0.031510935866282855,-0.0027589458958278456,0.0573813878400275,0.008003898439820278,0.0988874541253614,-0.002758945895827845,0.03828219391989614,0.015195763004971219,0.02456513141334245,-0.0019507686124407213,0.013722409210186663,0.011949374579839711,0.06158648191904554,0.03939937899637206,-0.008948791361938378,-0.006388594586375967,-0.007809125378205786,0.017030601355377692,-0.0051628484224121385
Keeping It Local,-0.0008223471686426143,-0.005346287663967044,-0.008813051983393841,-0.0021764004993855483,0.01546613223863823,-0.0008223471686426154,-0.009751434650767431,-0.005155230829770819,-0.0018392040925426306,-0.0020148512250176363,-0.0011630345759118738,0.0017615480186184086,-0.001644949177201631,-0.0014244941980453563,-0.00967780083320744,-0.02246212338615578,-0.0014244941980453376,-0.0014244941980453517,-0.008856674157438698,-0.0008223471686426119,-0.001163034575911875,-0.0023748112372553175,-0.0027288264508856627,0.04204428094550323,-0.0021764004993855483,-0.01117370026195343,-0.0028673824705497436,-0.0020148512250176584,-0.0030790089280010235,-0.002232256641231852,-0.0028503136097740057,-0.002966853841943169,-0.004087101324991529,-0.003393429014258599,-0.002176400499385526,-0.004797802853127592,-0.0011630345759118745,-0.009457679832441813,-0.005586665144378555,0.004882160339635322,-0.0003117454801868409,-0.000822347168642615,-0.002194626713896477,-0.004289030199086919,-0.0011630345759118818,-0.002014851225017667,0.015056770995791965,-0.0020148512250176684,-0.009366748422386122,0.009142898042721741,-0.009217167745134418,-0.01553355618387282,1.0,-0.00285031360977397,-0.002014851225017665,-0.010075982347035977,-0.0027288264508856406,-0.009375217918262908,-0.001839204092542641,-0.0023267902272691844,-0.009237684294454766,0.02632849804477072,-0.002232256641231848,-0.0008223471686426182,-0.0018392040925426158,-0.011099432384485092,-0.002850313609773982,-0.002014851225017666,-0.0008223471686426185,-0.002601699454386658,-0.001424494198045357,-0.0008223471686426152,-0.007886461329482116,-0.020650959303183013,-0.00622653974015384,-0.014312702157986381,-0.0011630345759118764,0.006486046269997831,-0.008179960951098133,-0.010608972140660556,-0.001163034575911878,-0.0027288264508856636,-0.00553408511308348,0.023592895709904898,-0.0008223471686426122,-0.00589954986380629,-0.009858159681261264,-0.014565616402442059,-0.011395620458225298,-0.00377236602656646,-0.002693114209551834,-0.00329193944550298,-0.005682205094756656,-0.002176400499385522
Kids biscuit,-0.00035795424175518185,-0.002327151378315399,-0.006525249702113545,-0.0009473514596020018,-0.002210806071529666,-0.00035795424175518164,-0.004244639647999652,-0.0022439874703885964,-0.0008005753913712893,-0.00087703170875042,-0.0005062498852434427,-0.01188733318319173,-0.0007160194111483754,-0.0006200589726449005,-0.00688519698497055,-0.011461748240752285,0.16617580466883328,-0.0006200589726448999,-0.0038551650730817852,-0.0003579542417551797,-0.000506249885243443,-0.0010337164012451903,-0.0011878134203594161,0.00015738120864785846,-0.0009473514596020048,-0.004863728553317932,-0.00811174665990033,-0.0008770317087504253,-0.0013402421120987998,-0.0009716647224967574,-0.0012406947890818952,-0.0012914228416985888,-0.001779048206828289,-0.001477104021351451,-0.0009473514596019952,-0.00208840493148036,-0.0005062498852434427,-0.0069132677754778805,-0.002431783755025291,-0.0030018572833280664,0.016635804160320834,-0.0003579542417551832,-0.0009552850319958908,-0.001866944535497597,-0.0005062498852434488,-0.0008770317087504196,-0.0034988740026963136,-0.0008770317087504186,-0.008219834752756183,-0.004099897144332139,-0.004012082022226514,-0.0067615023649169135,-0.00285031360977397,1.0,-0.000877031708750416,-0.00856592685332925,-0.0011878134203593947,0.01927563968320475,-0.0008005753913712836,-0.0010128136428076858,0.03644664124549845,0.06662693488059529,-0.0009716647224967571,-0.00035795424175518527,-0.0008005753913712894,-0.010294014732880866,-0.0012406947890818908,-0.0008770317087504216,-0.0003579542417551849,-0.0011324771227790172,-0.0006200589726449048,-0.0003579542417551834,-0.0034328473337921746,-0.008989024053052505,-0.005883645049826917,-0.006230084620934946,-0.0005062498852434462,-0.0030640135361288926,0.008289933553018497,-0.00461791165971947,-0.0005062498852434466,-0.0011878134203594153,-0.002408896529348091,-0.006099355661048294,-0.0003579542417551803,-0.002567977344266219,-0.004291095304227849,-0.006340174045517876,-0.004960326776812495,-0.0016420490908864072,-0.001172268467138347,-0.0014329272757928196,-0.0024733707292363756,-0.0009473514596019919
Lemon and coconut,-0.0002530333995626147,-0.0016450343531749438,-0.004612617822391853,-0.0006696709591379682,-0.0015627913034633437,-0.00025303339956261477,-0.003000482952193011,0.04332958422800072,-0.0005659167828031832,-0.0006199628022318631,-0.00035786174473927183,0.006624642805891768,-0.000506145212492297,-0.00043831197252565727,-0.004867060077910425,0.016901461629800944,-0.0004383119725256562,-0.0004383119725256567,-0.0027251682213172354,-0.00025303339956261466,-0.0003578617447392719,-0.000730721261768406,-0.0008396505271900045,0.014591800856502891,-0.0006696709591379707,-0.003438109196195783,-0.00573409278147081,-0.0006199628022318648,-0.0009474004727489041,-0.0006868577021544882,-0.000877031708750424,-0.0009128907379488377,-0.0012575870411598892,-0.0010441464534614695,-0.0006696709591379698,-0.0014762674605689294,-0.00035786174473927194,-0.004886902970442305,-0.0017189976783569584,-0.00212197556223343,-0.0028854679499479754,-0.0002530333995626128,-0.000675279102747772,-0.0013197198622244264,-0.0003578617447392705,-0.0006199628022318652,-0.0024733104969014595,-0.0006199628022318663,0.00956350968038596,-0.002898166277344832,-0.0028360908601897205,0.01541490620051697,-0.002014851225017665,-0.000877031708750416,1.0,-0.006055147108956407,-0.0008396505271900032,-0.0028847223556616184,-0.00056591678280318,-0.0007159453619166727,-0.004781799049382061,-0.0010744734124331773,-0.000686857702154488,-0.0002530333995626136,-0.0005659167828031845,-0.007276710928850901,-0.0008770317087504164,-0.0006199628022318638,-0.0002530333995626137,-0.0008005339869659803,-0.00043831197252566047,-0.00025303339956261287,-0.002426637066206263,0.019609634080463723,-0.0041590754770148754,0.015618584077905662,-0.0003578617447392712,-0.0021659130439437807,-0.004488003955532957,-0.003264344292748489,-0.00035786174473927113,-0.0008396505271900038,-0.0017028189833057277,0.011198520765003904,-0.00025303339956261477,-0.0018152712319689749,-0.003033321877544742,-0.004481790143593969,-0.0035063932784368183,-0.0011607440707459334,-0.0008286619931799533,-0.001012918461706148,-0.0017483949929705603,-0.0006696709591379699
Medialuna,-0.0024713651404813515,-0.016066972037518844,0.016215677845025974,-0.006540644305720431,-0.009089366023529983,-0.002471365140481351,-0.009719985357699319,-0.007136782186199394,-0.005527282215907884,-0.006055147108956383,-0.0034952185861203623,-0.0205663364896299,-0.004943496140577492,-0.004280972122367911,-0.012477432746236793,-0.03378033419991753,0.01765391360938388,-0.0042809721223679075,-0.011119050827393895,-0.002471365140481348,-0.003495218586120363,-0.007136919698603325,-0.008200826636606456,0.05792831003552872,-0.006540644305720434,-0.014257967748577587,-0.010196802759061216,0.024970273315982075,0.011066090031173419,-0.00670850640472735,-0.008565926853329232,0.012169089086213721,-0.00010188491580362815,0.01746536644465419,0.007822076659494255,-0.01441863384985328,-0.0034952185861203623,-0.005253905028592755,0.00859521290770767,-0.010106018898883644,-0.00911048118561534,-0.0024713651404813484,0.002621036552848096,-0.006057496277641248,-0.0034952185861203628,-0.00605514710895641,-0.013745778281032763,-0.006055147108956398,0.02333297884435875,-0.011571346869183818,-0.0040450741243433985,-0.009113007079846443,-0.010075982347035977,-0.00856592685332925,-0.006055147108956407,1.0,-0.0082008266366064,-0.018960282546104733,-0.005527282215907867,-0.006992604189757705,-0.005031243793126184,-0.01049433055261276,-0.006708506404727314,-0.002471365140481351,-0.005527282215907878,0.04961554060776799,-0.008565926853329246,-0.006055147108956396,-0.00247136514048135,-0.007818777254615784,-0.004280972122367897,-0.00247136514048135,-0.020231173215057987,-0.03549511149363945,-0.012139615727305106,-0.015076311804052294,-0.003495218586120366,-0.013025047418653027,-0.028433136446086305,-0.010101247480913816,-0.0034952185861203645,-0.008200826636606467,-0.005752728968448481,-0.004119008876397813,-0.002471365140481352,-0.0006965226521842547,0.0005325448353057385,-0.006848177801662159,-0.002016865516475358,-0.011336931956099515,-0.008093502149228911,-0.009893126285848779,-0.007701845703908988,-0.006540644305720437
Mighty Protein,-0.00034269737889849205,-0.0022279626405269626,-0.006247128008897575,-0.0009069730826749448,-0.0021165762479894838,-0.00034269737889849097,-0.004063722990417793,-0.0021483433765514346,-0.0007664529602675181,-0.0008396505271900326,-0.0004846723086445369,-0.021557063430608925,-0.0006855009574347009,-0.0005936305815122385,-0.006591733480736307,-0.001737633326447203,-0.0005936305815122357,-0.0005936305815122367,-0.003690848750074972,-0.00034269737889848126,-0.00048467230864453876,-0.0009896569446812052,-0.0011371859815982616,0.01548355396674427,-0.0009069730826749472,0.017265217472039945,-0.0077660046854193,-0.000839650527190003,-0.0012831177992291332,-0.0009302500563619909,-0.001187813420359416,-0.0012363793224789983,-0.0017032209324427954,-0.0014141463277414547,-0.000906973082674935,-0.001999392136234261,-0.0004846723086445341,-0.006618607827254215,-0.0023281353359826,-0.0028739109719154044,-0.00390795169749158,-0.000342697378898496,-0.0009145685073061906,-0.0017873709101105507,-0.0004846723086445511,-0.0008396505271900063,0.05177161156660453,-0.0008396505271899984,-0.007869485806163218,-0.003925149757205537,-0.0038410775248842277,0.008445190626513863,-0.0027288264508856406,-0.0011878134203593947,-0.0008396505271900032,-0.0082008266366064,1.0,-0.003906941897172379,-0.0007664529602675261,-0.0009696451116235587,-0.006476259669574042,-0.0014552198356954696,-0.0009302500563619905,-0.00034269737889849764,-0.0007664529602675207,-0.009855259292369366,-0.0011878134203594383,-0.0008396505271899992,-0.00034269737889849764,-0.001084208248897659,-0.0005936305815122363,-0.0003426973788984961,-0.0032865311992974493,-0.008605890425356295,-0.005632870075957401,-0.0059645435669133905,-0.000484672308644544,-0.0029334179770917016,0.009210683488654572,-0.004421085259419876,-0.0004846723086445454,-0.0011371859815982608,0.0408919766149903,0.010074381397708594,-0.00034269737889848213,-0.0024585240298748492,-0.004108198595864886,-0.0060699407178565114,-0.0047489058281820415,-0.001572061045317334,-0.0011223035913300512,-0.0013718525003601244,-0.002367949774243149,-0.0009069730826749559
Mineral water,-0.0011773788714735463,-0.007654438874963841,0.02596076269460423,-0.0031160172510481814,-0.007271757263669239,-0.0011773788714735467,-0.013961418683206073,0.0015125466682090003,-0.002633243138006674,-0.002884722355661622,-0.0016651511535354263,-0.01752721853235739,-0.0023551226048261417,-0.0020394906619349384,0.02448648005192966,-0.0030443918732686007,-0.0020394906619349397,-0.0020394906619349397,0.007112776433319537,-0.001177378871473541,-0.001665151153535426,0.01995200457255328,-0.003906941897172392,-0.020412787726040736,-0.0031160172510481857,0.04863386546486865,0.020391768121015653,-0.00288472235566162,0.03884403189847409,0.04558249763844864,-0.00408087867166945,-0.004247732784220398,-0.005851624385792527,-0.004858473131035679,-0.003116017251048167,0.038062227923350005,-0.001665151153535424,-0.018629205852776304,-0.007998594454755944,0.057939556894877516,-0.013426247303539024,-0.0011773788714735467,-0.003142112263824304,0.00840239551991717,-0.0016651511535354252,-0.0028847223556616296,0.054974670360916675,-0.0028847223556616283,0.0003602363068276555,0.010262978733614135,-0.01319649288251507,0.04173719704988134,-0.009375217918262908,0.01927563968320475,-0.0028847223556616184,-0.018960282546104733,-0.003906941897172379,1.0,-0.002633243138006669,-0.003331334692207637,-0.0020897223229513697,-0.0049995862046104305,-0.0031959881486928027,-0.0011773788714735474,-0.0026332431380066664,-0.0285069113071657,0.0659886763929534,-0.00288472235566161,-0.0011773788714735463,-0.003724930399620987,-0.002039490661934932,-0.0011773788714735472,0.055179700764078944,0.06296975374526677,0.008629487146390084,0.019153221822035382,-0.0016651511535354254,0.007226224457823975,0.07746618236310578,0.007993171625969124,-0.001665151153535424,-0.003906941897172395,0.01523327968354305,-0.019550089817611114,-0.0011773788714735426,-0.008446560802678279,0.011564631501309614,-0.0033872911515614368,0.04657306011533466,-0.00540100850894301,-0.003855811620322517,-0.004713167500416078,0.02179738325822169,-0.003116017251048166
